id,IATA,Airport,latitude,longitude,city,hiking,food,nightlife,cost,weather,safety,culture,shopping,beaches,family,romance,adventure,history,arts,parks,walkability,public_transit,cleanliness,outdoors,quiet,trendy,affordability,english_friendly
129052972,AIF,Assis,-22.666667,-50.416667,Assis,1,4,4,2,3,2,6,9,7,8,2,2,8,1,5,7,2,5,10,6,9,3,3
129056810,AIG,Yalinga,6.516667,23.25,Yalinga,7,8,7,8,3,2,5,10,1,7,4,6,2,6,3,2,6,5,4,10,4,6,9
129054478,AIH,Aiambak,-7.348611,141.266389,Aiambak,9,7,3,4,3,7,10,5,2,1,6,6,4,4,4,9,7,8,10,2,3,10,10
129055241,AII,Alisabieh,11.15,42.716667,Alisabieh,9,7,5,9,9,5,2,6,10,9,2,4,4,7,9,9,5,7,8,10,7,1,7
129053021,AIK,Aiken,33.64931,-81.68427,Aiken,5,9,5,4,5,2,1,6,6,3,9,6,7,2,6,2,7,10,3,8,8,6,6
129056442,AIL,Ailigandi,9.25,-78.083333,Ailigandi,7,9,7,5,6,10,9,6,6,10,8,9,8,1,5,3,3,9,8,6,6,8,10
129052407,AIM,Ailuk Island,10.2,169.983333,Ailuk Island,2,10,5,2,7,10,2,8,1,10,6,5,9,10,7,6,10,6,8,1,6,9,7
128667589,AIN,Wainwright,70.633333,-160.033333,Wainwright,1,1,9,10,6,4,10,8,7,9,6,1,9,10,2,4,4,10,10,6,6,2,5
129055875,AIO,Atlantic,41.4,-95.016667,Atlantic,10,6,8,9,2,8,7,6,1,1,1,5,10,4,9,10,7,6,7,10,1,6,4
179044476,AIP,Adampur,31.433056,75.760556,Adampur,6,10,5,6,4,1,8,10,6,4,10,7,7,4,4,9,8,5,6,8,6,5,4
129057718,AIR,Aripuana,-10.25,-59.383333,Aripuana,4,4,7,9,7,5,1,9,10,4,8,2,3,8,9,2,9,2,3,5,1,9,1
129053795,AIS,Arorae Island,-2.65,176.833333,Arorae Island,10,10,6,4,3,6,2,6,2,6,6,3,8,4,8,3,2,9,7,5,1,4,8
128668185,AIT,Aitutaki,-18.8283778008376,-159.767321107483,Aitutaki,3,8,8,1,8,2,3,2,3,5,4,7,2,1,6,2,2,8,3,2,5,6,5
128668218,AIU,Enua,-19.9674836686728,-158.12133562775,Enua,7,1,1,5,5,6,8,10,8,9,1,6,9,3,8,1,7,6,9,10,5,8,5
129057406,AIV,Aliceville,33.133333,-88.15,Aliceville,6,9,9,4,6,10,3,2,6,6,7,10,1,2,3,1,8,10,10,8,2,1,8
129052971,AIW,Ai-Ais,-27.983333,17.583333,Ai-Ais,7,8,5,10,5,4,1,3,5,2,8,4,5,5,2,7,6,3,5,2,6,3,8
218437830,AIY,Araçuaí,-16.8510201906049,-42.0464386306821,Araçuaí,4,1,10,7,9,7,8,10,1,8,2,2,9,4,4,6,4,5,5,3,3,5,7
129056809,AIZ,Kaiser / Lake Ozark,38.098333,-92.547222,Kaiser / Lake Ozark,2,5,10,2,1,2,9,10,9,8,6,2,6,5,1,2,5,4,10,5,1,2,7
95674358,AJA,Ajaccio,41.924167,8.803056,Ajaccio,4,8,3,8,5,8,8,1,2,4,3,4,6,1,8,7,7,5,5,1,5,6,9
128667327,AJF,Jouf,29.78513,40.10001,Jouf,5,7,5,2,5,1,7,6,3,7,10,3,10,8,8,1,5,8,8,7,3,10,4
128668219,AJI,Agri,39.65,43.025,Agri,1,4,5,6,2,2,1,5,3,8,9,2,5,8,5,4,8,2,5,8,6,8,8
129054477,AJJ,Akjoujt,19.730556,-14.374444,Akjoujt,2,3,1,8,9,2,6,8,6,7,5,10,3,9,2,3,9,5,8,3,5,1,2
129055240,AJK,Araak,34.133333,49.833333,Araak,1,5,8,1,4,7,10,3,9,4,3,8,4,10,6,10,2,7,3,10,7,8,5
128668124,AJL,Aizawl,23.75,92.75,Aizawl,9,7,7,7,7,4,10,9,8,1,2,8,2,10,6,10,1,7,7,3,4,5,10
129054662,AJN,Ouani,-12.1310514382147,44.4300718650126,Ouani,4,5,6,5,3,4,4,8,3,2,4,8,7,10,8,4,4,3,6,1,10,1,7
129053020,AJO,Aljouf,15.716667,44.25,Aljouf,4,4,8,2,8,10,5,5,4,9,3,6,5,1,3,3,6,8,10,1,1,1,7
95674401,AJR,Arvidsjaur,65.591389,19.285556,Arvidsjaur,2,6,3,1,7,5,5,3,5,9,6,5,7,1,8,9,1,3,7,4,3,7,6
129056441,AJS,Abreojos,26.833333,-113.666667,Abreojos,1,5,8,9,1,1,6,8,7,4,5,7,9,3,7,1,8,4,3,3,7,5,7
95673748,AJU,Aracaju,-10.983333,-37.05,Aracaju,10,10,5,4,8,10,3,1,9,4,8,5,9,7,1,8,4,6,9,7,10,5,4
129052406,AJY,Agades,16.964167,7.993056,Agades,10,6,7,2,4,1,7,3,4,8,10,1,1,4,1,6,9,7,2,8,9,5,6
129055874,AKA,Ankang,32.708354,108.935409,Ankang,2,5,3,3,7,10,6,7,8,8,1,4,10,2,7,8,7,8,1,2,10,6,10
128668195,AKB,Atka,52.217222,-174.200833,Atka,4,8,7,5,5,6,2,1,2,4,8,9,6,6,3,1,10,1,2,1,7,9,7
129054805,AKC,Akron International,41.04,-81.467778,Akron International,3,9,10,6,5,4,5,6,9,5,2,9,4,9,9,7,9,4,7,9,10,2,5
129057717,AKD,Akola,20.666667,77.083333,Akola,5,2,5,6,3,6,2,2,6,1,7,4,1,7,5,2,1,8,10,9,8,1,6
129053794,AKE,Akieni,-1.172222,13.916667,Akieni,2,1,5,9,2,3,2,7,3,7,8,4,10,3,9,3,5,1,4,2,4,3,4
128668312,AKF,Kufrah,24.2,23.333333,Kufrah,6,7,5,6,5,6,3,5,3,4,2,7,10,8,8,9,1,9,4,2,8,6,9
129057405,AKG,Anguganak,-3.633333,142.016667,Anguganak,9,7,8,1,5,10,3,2,4,8,7,3,5,5,7,5,4,8,3,6,10,7,6
129052970,AKH,Al Kharj,24.063333,47.580556,Al Kharj,8,7,2,7,6,1,3,9,9,4,7,5,10,4,10,2,2,9,4,2,3,9,8
128668220,AKI,Akiak,60.905556,-161.223333,Akiak,6,4,1,1,10,6,5,7,8,8,1,7,2,5,4,5,8,7,5,1,10,2,1
128668470,AKJ,Asahikawa,43.666667,142.45,Asahikawa,2,7,6,2,9,9,8,10,6,10,9,1,5,6,5,1,7,6,6,8,8,1,6
129057421,AKK,Akhiok,56.944444,-154.166667,Akhiok,9,7,10,1,4,5,9,7,10,1,3,7,2,8,4,2,1,9,2,2,9,3,2
95673805,AKL,Auckland International,-37.0089158,174.7862589,Auckland International,7,7,3,9,9,5,9,2,9,6,8,10,4,1,6,7,8,3,2,2,10,9,5
129055239,AKM,Zakouma,10.883333,19.816667,Zakouma,3,9,9,5,3,7,10,4,3,4,7,8,5,3,8,10,3,4,3,2,2,2,8
128668221,AKN,King Salmon,58.668611,-156.635556,King Salmon,10,2,1,9,7,7,8,6,7,2,3,5,9,6,8,8,4,6,3,3,7,1,2
129056440,AKO,Akron,40.166667,-103.216667,Akron,10,2,5,6,8,2,3,3,7,6,4,10,4,4,9,9,4,8,8,5,9,9,2
128668310,AKP,Anaktuvuk,68.1375,-151.74,Anaktuvuk,2,6,10,6,6,10,7,9,9,7,7,10,5,5,7,5,1,3,1,2,6,6,4
129052405,AKQ,Astraksetra,-4.616667,105.233333,Astraksetra,10,9,7,4,2,8,1,8,7,5,8,4,9,4,2,7,5,9,3,6,2,7,9
129055873,AKR,Akure,7.24674,5.30101,Akure,1,8,3,2,9,6,9,10,9,9,7,1,10,9,2,6,9,6,4,4,10,3,4
128668222,AKS,Auki,-8.697778,160.680833,Auki,10,5,6,7,1,1,4,10,1,1,3,3,10,3,4,4,10,6,3,4,7,6,1
129054804,AKT,Akrotiri,34.583333,32.983333,Akrotiri,7,4,2,10,4,4,1,1,2,8,3,1,2,2,1,9,8,2,3,4,4,1,10
128668209,AKU,Aksu,41.166667,80.333333,Aksu,10,10,7,6,6,7,2,8,8,7,1,6,5,5,7,10,6,8,3,1,9,3,1
128668223,AKV,Akulivik,60.81861,-78.14861,Akulivik,7,7,9,9,3,5,1,6,1,9,5,8,1,6,10,2,7,7,2,8,8,6,8
129057716,AKW,Aghajari,30.75,49.683333,Aghajari,7,8,5,7,8,1,6,9,9,1,7,3,5,4,7,5,10,1,7,4,8,8,10
128668184,AKX,Aktobe,50.25,57.216667,Aktobe,8,4,10,5,4,8,9,2,5,6,9,4,6,1,4,9,10,1,5,8,7,1,8
128668224,AKY,Sittwe,20.130278,92.880278,Sittwe,9,1,7,10,4,9,3,7,7,7,3,8,4,8,1,4,8,9,9,6,5,2,7
114115878,ALA,Almaty,43.35,77.033333,Almaty,4,5,2,10,3,7,2,3,5,4,7,1,9,5,8,3,5,5,6,5,8,10,8
95674229,ALB,Albany,42.745833,-73.805278,Albany,6,5,2,10,7,5,5,8,6,7,4,1,5,6,3,6,2,1,1,2,3,2,5
95565083,ALC,Alicante,38.2854661,-0.5600024,Alicante,7,10,1,3,4,1,10,2,7,4,4,3,9,2,4,8,10,2,8,7,3,5,8
129053793,ALD,Alerta,-11.65047,-69.22897,Alerta,4,7,2,9,6,8,3,10,7,8,2,4,10,9,9,6,7,4,3,10,10,9,10
129057404,ALE,Alpine,30.38405,-103.68351,Alpine,9,4,8,2,3,2,7,6,6,6,1,1,10,4,3,7,3,5,2,1,1,5,4
128667326,ALF,Alta,69.979019,23.354187,Alta,10,1,9,10,2,10,2,3,3,1,3,5,6,4,1,6,4,10,5,2,3,4,4
95673422,ALG,Algiers,36.693333,3.217222,Algiers,1,2,10,1,10,6,8,9,3,5,8,3,5,4,9,8,4,10,9,10,10,7,10
128668244,ALH,Albany,-34.945,117.805833,Albany,7,10,5,4,9,2,4,6,7,9,6,7,2,10,4,9,8,8,7,7,1,8,5
129054476,ALI,Alice,27.74114,-98.02722,Alice,6,4,10,4,7,10,1,9,7,2,6,10,1,8,4,7,1,4,9,7,9,6,6
129052969,ALJ,Alexander Bay,-28.575,16.53333,Alexander Bay,9,10,8,8,3,2,2,3,7,6,8,4,5,1,5,7,10,7,2,5,10,4,10
129057294,ALK,Asela,7.966667,39.116667,Asela,2,3,5,3,1,8,6,9,2,9,10,2,9,9,4,9,2,5,9,10,3,5,10
129057420,ALL,Albenga,44.05,8.216667,Albenga,7,4,4,3,7,3,2,9,5,2,3,4,1,2,1,6,5,1,6,9,3,9,10
129054475,ALM,Alamogordo Municipal,32.845833,-105.985278,Alamogordo Municipal,1,10,6,2,7,5,8,6,7,3,5,3,10,9,7,4,2,2,6,10,10,10,1
129053019,ALN,Alton,38.891667,-90.048333,Alton,1,7,10,6,6,3,10,8,6,10,10,2,9,6,8,3,9,4,8,1,7,1,2
95674175,ALO,Waterloo,42.556111,-92.399722,Waterloo,10,1,9,9,8,3,5,4,7,6,3,6,8,3,3,4,3,2,6,7,3,5,7
128668123,ALP,Aleppo,36.180833,37.226667,Aleppo,2,1,5,9,8,5,5,4,7,8,2,10,7,4,1,10,2,2,9,9,2,10,3
129055238,ALQ,Alegrete,-29.799722,-55.763333,Alegrete,1,4,6,5,5,4,8,3,2,10,5,2,6,6,3,6,5,7,2,1,3,4,1
129053018,ALR,Alexandra,-45.213889,169.369444,Alexandra,1,8,8,5,1,6,10,7,8,8,8,2,2,7,3,6,2,8,3,10,4,3,10
128668245,ALS,Alamosa,37.436975,-105.865288,Alamosa,7,6,7,9,3,9,6,5,7,2,1,9,9,10,9,3,3,9,7,1,4,5,7
129056439,ALT,Alenquer,-1.933333,-54.766667,Alenquer,6,7,7,5,8,2,1,6,10,1,6,6,5,9,6,5,8,4,9,3,4,1,10
129053430,ALU,Alula,11.966667,50.8,Alula,3,7,9,9,8,9,9,7,8,2,4,10,10,5,3,3,7,4,9,1,10,7,9
95674325,ALW,Walla Walla,46.094722,-118.291111,Walla Walla,10,5,10,4,1,3,4,4,6,4,1,6,10,5,1,4,4,7,1,2,4,8,6
129055872,ALX,Alexander City,32.933333,-85.95,Alexander City,7,6,7,8,1,3,1,5,9,1,6,3,1,4,1,8,3,8,1,10,3,10,3
129056822,ALY,Alexandria El Nohza,31.183903,29.948889,Alexandria El Nohza,6,7,10,9,10,1,2,8,5,8,7,6,4,9,6,5,10,1,7,5,6,6,1
128668469,ALZ,Alitak,56.895833,-154.245833,Alitak,3,8,1,5,8,8,7,1,5,3,5,6,8,4,5,5,10,2,2,5,4,5,4
95674058,AMA,Amarillo International,35.221082,-101.705589,Amarillo International,6,9,5,4,6,3,1,1,7,1,5,9,3,6,10,1,1,8,10,5,8,6,5
129057715,AMB,Ambilobe,-13.183333,48.983333,Ambilobe,7,9,9,8,2,9,5,3,9,1,9,9,10,2,7,6,1,2,6,1,7,4,8
129053792,AMC,Am Timan,11.033333,20.283333,Am Timan,8,8,1,7,5,6,6,9,9,4,6,9,1,3,5,5,4,10,4,4,2,6,10
95673366,AMD,Ahmedabad,23.066389,72.624167,Ahmedabad,7,10,5,8,1,6,4,6,1,1,1,9,4,2,8,1,6,1,5,3,6,2,3
129057403,AME,Alto Molocue,-15.833333,37.583333,Alto Molocue,8,7,10,6,5,9,8,10,9,6,5,8,2,3,7,4,3,3,1,4,6,10,9
129054803,AMF,Ama,-4.166667,141.666667,Ama,5,5,10,7,8,8,7,2,6,9,6,7,4,1,9,8,7,5,4,3,7,1,4
129053015,AMG,Amboin,-4.616667,143.7,Amboin,2,5,8,2,10,3,7,2,5,8,1,2,1,1,5,4,9,1,1,1,9,1,2
128668246,AMH,Arba Mintch,6.036111,37.576944,Arba Mintch,9,8,2,10,4,3,7,7,8,1,7,4,8,2,4,4,1,4,10,8,9,4,1
129052968,AMJ,Almenara,-16.183333,-40.683333,Almenara,8,10,5,6,10,8,5,1,10,6,1,1,5,4,5,2,1,4,1,1,5,7,1
129057293,AMK,Durango Animas Airpark,37.15,-107.75,Durango Animas Airpark,9,5,8,1,1,4,1,8,2,9,1,8,8,7,4,8,5,3,2,2,1,1,10
129054474,AML,Puerto Armuellas,8.266667,-82.866667,Puerto Armuellas,9,7,9,10,2,3,5,5,9,7,5,3,5,8,6,5,9,4,7,2,7,10,4
95673636,AMM,Amman Queen Alia,31.7222741,35.9864199,Amman Queen Alia,2,1,2,5,8,9,6,9,10,3,7,1,7,8,9,9,6,9,9,5,9,7,8
129055237,AMN,Alma,43.32198,-84.68778,Alma,2,5,6,4,1,9,5,9,3,7,5,10,9,10,5,5,5,5,9,1,5,7,7
129053017,AMO,Mao,14.116667,15.316667,Mao,9,1,3,4,5,7,8,4,8,1,5,4,1,3,2,2,3,9,4,1,3,7,2
129052403,AMP,Ampanihy,-24.7,44.733333,Ampanihy,9,7,10,9,7,7,7,2,4,8,1,2,8,6,8,9,2,6,1,6,1,10,3
128668309,AMQ,Ambon,-3.71026,128.08914,Ambon,2,10,7,10,9,2,5,8,7,7,3,6,6,10,3,7,3,5,9,3,3,2,9
129055871,AMR,Arno,7.033333,171.233333,Arno,6,5,8,9,5,7,3,1,8,2,8,9,3,1,5,8,10,5,10,1,3,7,7
95565044,AMS,Amsterdam Schiphol,52.308333,4.768056,Amsterdam Schiphol,4,1,10,1,5,9,2,7,1,6,4,2,8,1,2,2,2,6,10,6,5,2,8
129054802,AMT,Amata,-26.766667,132.033333,Amata,5,8,6,7,5,7,4,2,7,8,3,1,4,10,2,4,4,2,10,7,2,4,3
129057714,AMU,Amanab,-3.516667,141.15,Amanab,8,9,7,9,10,1,10,4,2,4,10,8,7,1,7,8,2,7,4,7,10,7,7
128667420,AMV,Amderma,69.766667,61.55,Amderma,6,9,6,5,8,4,7,8,9,3,7,8,9,7,10,4,4,3,7,4,3,10,10
129053791,AMW,Ames,41.994167,-93.618333,Ames,2,10,8,5,4,7,9,8,2,1,7,2,5,5,4,9,8,5,6,2,4,5,5
129057402,AMX,Ammaroo,-21.74,135.24,Ammaroo,8,10,8,8,7,4,7,2,8,5,7,1,6,4,7,6,3,2,1,1,4,6,6
129052754,AMY,Ambatomainty,-17.683333,45.666667,Ambatomainty,6,8,6,9,1,7,7,8,1,6,8,7,10,4,4,7,10,2,8,2,10,5,2
129052967,AMZ,Ardmore,-37.033333,174.966667,Ardmore,8,5,5,10,9,9,4,2,1,2,5,3,5,2,10,5,9,7,6,7,2,5,1
142219412,ANA,Angama Mara,-1.271505,34.953816,Angama Mara,7,7,2,7,2,1,8,7,7,8,10,7,2,2,6,6,8,1,8,4,10,5,10
129056438,ANB,Anniston County Arpt,33.590278,-85.855833,Anniston County Arpt,8,8,3,7,3,9,8,8,6,1,8,3,2,4,3,7,9,4,2,1,10,3,6
95673946,ANC,Anchorage International,61.169167,-149.985278,Anchorage International,2,6,10,1,4,9,10,8,3,3,9,9,2,6,3,10,7,10,2,6,8,5,10
129054473,AND,Anderson,34.493611,-82.71,Anderson,2,6,4,1,7,6,7,3,5,5,2,4,8,2,10,10,4,9,9,9,4,3,5
95673936,ANE,Angers,47.56254,-0.31268,Angers,10,4,8,5,4,5,4,3,6,7,8,10,7,4,6,4,5,7,7,5,4,7,2
104120394,ANF,Antofagasta,-23.439444,-70.442778,Antofagasta,1,7,5,1,7,10,2,6,2,7,3,10,8,7,7,8,1,4,2,8,7,3,6
129056455,ANG,Angouleme,45.7299,0.216,Angouleme,8,7,10,3,10,8,3,10,2,6,4,3,3,9,2,7,9,1,2,7,10,8,8
129055236,ANH,Anuha Island Resort,-8.983333,160.5,Anuha Island Resort,8,5,6,10,8,5,7,9,2,1,2,6,5,3,4,2,7,5,6,6,4,9,4
128668247,ANI,Aniak,61.566667,-159.533333,Aniak,3,10,7,10,4,1,3,10,5,9,4,3,4,5,2,1,4,8,6,7,6,3,1
129053016,ANJ,Zanaga,-2.85,13.833333,Zanaga,4,6,7,3,8,1,2,2,9,3,10,3,5,9,3,3,5,4,1,5,9,5,5
129056437,ANL,Andulo,-11.25,17.25,Andulo,5,9,5,1,1,2,4,7,6,9,9,3,9,6,2,3,2,2,10,3,10,8,2
128668183,ANM,Antalaha,-15,50.316667,Antalaha,4,6,1,10,6,2,6,1,9,6,2,6,4,8,7,2,1,9,4,5,7,9,4
129052402,ANN,Annette Island,55.036944,-131.570556,Annette Island,6,5,9,8,9,10,4,9,2,3,5,9,9,7,3,7,2,1,6,4,9,3,3
129055870,ANO,Angoche,-16.177778,39.936944,Angoche,4,9,6,6,8,4,8,7,9,9,2,7,2,3,2,8,3,4,8,5,7,7,10
129054801,ANP,Annapolis,38.983333,-76.5,Annapolis,4,6,4,10,5,1,1,6,1,1,5,8,9,3,6,9,7,8,9,5,10,5,5
129057713,ANQ,Angola,41.63949,-85.08663,Angola,10,3,9,2,5,7,1,7,2,2,2,3,1,4,7,7,5,5,9,1,3,5,2
95565037,ANR,Antwerp Deurne,51.19,4.46,Antwerp Deurne,6,7,10,6,5,7,1,2,10,9,8,9,2,3,9,1,10,10,2,3,1,2,2
128668248,ANS,Andahuaylas,-13.716667,-73.355833,Andahuaylas,2,7,1,8,9,5,2,4,2,2,2,6,4,1,6,4,9,9,8,4,8,2,7
129053790,ANT,St Anton,47.15,10.283333,St Anton,7,3,2,9,4,5,9,7,9,9,3,10,8,1,3,1,3,1,3,1,9,6,6
95674321,ANU,Saint John's,17.141111,-61.785556,Saint John's,3,9,3,3,1,8,8,10,1,7,6,10,10,6,9,10,3,5,1,8,4,8,5
128667325,ANV,Anvik,62.647778,-160.188889,Anvik,5,4,6,7,10,10,2,8,2,8,10,8,4,8,6,7,4,3,5,6,10,3,3
129057401,ANW,Ainsworth,42.57917,-99.99318,Ainsworth,9,9,6,10,5,1,1,2,1,1,6,4,5,9,5,4,7,2,8,7,9,9,7
128668249,ANX,Andenes,69.293056,16.141667,Andenes,10,8,3,10,9,5,4,4,4,7,8,10,1,1,8,4,9,2,4,7,10,7,7
129054980,ANY,Anthony,37.159769,-98.077869,Anthony,9,9,4,10,1,10,1,7,6,3,3,4,8,1,7,2,10,2,1,5,1,7,1
129052966,ANZ,Angus Downs,-25.083333,132.166667,Angus Downs,2,7,10,3,6,6,8,3,10,7,9,6,10,2,3,2,7,9,9,8,9,9,5
129054486,AOA,Aroa,-9.05,146.8,Aroa,2,6,9,1,8,3,8,1,7,10,3,1,8,9,9,1,5,5,6,8,6,8,7
129057291,AOB,Annanberg,-4.916667,144.65,Annanberg,6,5,1,6,1,2,9,5,10,6,7,7,3,4,1,9,10,3,4,9,1,7,1
129054472,AOC,Altenburg,50.981817,12.506361,Altenburg,7,8,9,3,6,8,7,5,10,6,2,1,8,6,10,10,2,8,5,3,9,5,6
129055235,AOD,Abou Deia,11.474722,19.288889,Abou Deia,4,3,2,8,3,8,9,7,8,6,9,7,7,1,1,2,10,4,5,1,4,1,2
95673737,AOE,Eskisehir,39.809722,30.519167,Eskisehir,4,5,7,1,7,9,2,9,4,7,8,2,5,5,4,10,3,3,8,9,5,10,4
129052904,AOG,Anshan,41.166667,123.033333,Anshan,6,5,4,7,1,3,3,8,10,5,10,3,6,6,2,4,4,3,9,6,4,9,1
129052401,AOH,Lima,40.708296,-84.026012,Lima,4,4,7,6,5,7,7,6,1,2,8,4,4,7,6,10,5,10,5,3,7,2,4
95674121,AOI,Ancona,43.616342,13.362319,Ancona,8,1,8,6,9,4,5,2,2,5,3,4,3,9,7,1,3,7,3,9,10,8,8
128668250,AOJ,Aomori,40.733333,140.7,Aomori,6,10,6,2,10,1,10,5,4,6,3,9,4,4,7,1,8,10,6,6,9,2,3
128668468,AOK,Karpathos,35.416667,27.15,Karpathos,2,2,2,2,8,4,1,5,4,1,7,2,7,3,3,2,8,2,8,10,1,1,6
129055869,AOL,Paso De Los Libres,-29.683333,-57.15,Paso De Los Libres,1,4,2,2,1,7,5,5,6,6,10,1,5,7,4,3,9,8,2,7,5,3,5
129054800,AON,Arona,-6.333333,146,Arona,5,2,4,9,2,2,3,8,8,2,4,9,1,7,4,1,8,1,4,6,2,8,1
95674392,AOO,Martinsburg,40.297222,-78.32,Martinsburg,1,3,3,6,1,6,1,9,8,10,7,4,4,9,7,9,10,3,6,10,9,8,6
95673984,AOR,Alor Setar,6.191111,100.403889,Alor Setar,1,7,2,10,9,10,6,6,6,3,7,10,10,8,3,3,5,10,4,3,1,5,4
128668251,AOS,Amook,57.466667,-153.833333,Amook,9,5,9,8,8,7,6,5,1,6,3,2,7,5,9,10,2,1,2,6,5,4,8
129057712,AOT,Aosta,45.738611,7.3625,Aosta,7,8,1,8,8,1,7,5,8,7,5,6,2,3,6,3,5,1,5,3,9,4,5
129053789,AOU,Attopeu,14.8,106.833333,Attopeu,2,2,2,3,8,7,8,2,5,2,9,1,9,10,3,1,4,7,4,4,4,7,5
129057400,APA,Denver Arapahoe Co,39.733333,-104.983333,Denver Arapahoe Co,9,8,10,3,2,5,4,3,3,7,6,5,2,2,3,7,5,9,2,7,6,7,10
129052965,APB,Apolo,-14.716667,-68.516667,Apolo,5,6,4,6,3,5,10,4,1,3,4,2,3,9,7,7,3,5,6,10,9,7,4
129056436,APC,Napa,38.212222,-122.28,Napa,10,10,10,6,4,9,8,8,4,2,3,2,2,2,2,1,5,10,5,6,6,10,9
218449629,APD,Arung Palakka,-4.46018890786888,120.306738575695,Arung Palakka,9,2,1,8,10,7,6,10,6,6,8,7,1,1,1,2,1,10,5,4,4,2,7
129057290,APE,San Juan Aposento,-11.933333,-69.083333,San Juan Aposento,6,9,8,10,3,1,2,3,9,1,10,1,9,5,3,8,2,2,2,3,9,5,1
129055889,APF,Naples,26.152778,-81.775278,Naples,5,6,7,4,5,5,8,5,3,6,4,8,10,7,8,1,1,2,4,7,3,2,9
129054471,APG,Aberdeen,39.5,-76.166667,Aberdeen,9,10,5,1,1,8,3,3,7,8,10,4,7,7,10,6,7,2,1,9,5,3,7
129053014,API,Apiay,4.07696,-73.56558,Apiay,1,6,8,7,4,8,1,6,8,10,6,1,6,6,6,6,8,2,9,1,10,3,3
222577106,APJ,Ali Pulan,30.399647221262,81.1403274576285,Ali Pulan,10,3,6,4,7,3,5,5,4,8,5,5,4,6,7,5,1,8,10,6,8,6,6
128668308,APK,Apataki,-15.5736,-146.41499,Apataki,4,3,3,6,2,5,1,2,5,2,6,7,8,8,9,2,5,4,4,6,8,6,9
128667419,APL,Nampula,-15.101667,39.287222,Nampula,9,8,1,10,8,6,5,2,6,5,8,3,5,4,9,2,4,5,4,8,2,1,10
128668043,APN,Alpena,45.081667,-83.555833,Alpena,6,1,5,2,2,6,10,6,6,3,1,10,6,7,5,10,5,3,5,4,6,10,2
128668252,APO,Apartado,7.81196,-76.71643,Apartado,8,1,7,1,9,3,10,10,8,3,8,9,10,2,7,2,9,5,10,6,10,6,6
129056435,APP,Asapa,-8.983333,148.133333,Asapa,9,4,9,8,8,6,10,3,1,8,4,8,10,6,3,8,2,4,9,4,9,5,10
129052400,APQ,Arapiraca,-9.75,-36.65,Arapiraca,4,8,3,10,1,8,5,10,9,5,5,10,9,1,9,4,4,9,7,2,10,5,2
129055868,APR,April River,-4.67594027001514,142.54001055,April River,9,3,2,7,8,10,1,9,1,4,9,2,9,4,6,4,10,5,8,8,10,9,3
129054799,APS,Anapolis,-16.333333,-48.966667,Anapolis,6,3,4,4,8,7,4,7,8,1,7,1,10,1,2,6,3,9,1,8,2,3,10
129057711,APT,Jasper,35.066667,-85.5,Jasper,7,5,4,5,9,2,1,5,5,6,1,6,4,10,10,1,1,5,3,10,10,3,10
129053788,APU,Apucarana,-23.55,-51.483333,Apucarana,7,7,8,4,10,9,8,8,5,9,3,2,2,1,7,1,3,5,2,9,10,8,3
129057399,APV,Apple Valley,34.526389,-117.212778,Apple Valley,4,6,2,10,4,3,7,7,2,5,5,8,7,9,5,2,10,6,1,4,5,9,9
104120266,APW,Apia Faleolo,-13.833333,-172,Apia Faleolo,9,10,3,4,9,3,6,1,6,5,10,6,5,9,7,3,5,7,2,3,3,7,3
129052964,APX,Arapongas,-23.483333,-51.466667,Arapongas,6,10,3,6,4,7,1,1,7,3,2,3,9,7,10,8,7,4,4,8,8,4,8
129057289,APY,Alto Parnaiba,-9.133333,-45.933333,Alto Parnaiba,1,5,10,2,8,10,7,4,8,3,2,7,3,10,3,10,7,6,6,6,6,7,6
129054470,APZ,Zapala,-38.916667,-70.083333,Zapala,9,1,9,4,5,1,10,6,3,8,6,1,1,8,2,1,4,1,10,10,6,5,4
129051953,AQA,Araraquara,-21.816667,-48.133333,Araraquara,9,9,10,6,7,6,4,4,3,7,9,4,5,7,9,1,8,4,2,7,5,3,4
129053013,AQB,Quiche,15.0125,-91.151389,Quiche,9,9,3,6,7,4,2,1,2,10,8,9,10,3,7,3,6,10,8,4,3,6,8
128668217,AQG,Anqing,30.516667,117.033333,Anqing,5,10,10,5,8,1,9,5,6,6,10,4,9,10,1,2,10,1,10,4,10,9,9
128668182,AQI,Qaisumah,28.328056,46.130556,Qaisumah,6,5,7,4,2,7,3,7,5,2,3,5,4,6,4,1,5,9,4,5,2,9,2
95674399,AQJ,Aqaba,29.611619,35.018067,Aqaba,7,3,5,3,5,5,8,7,2,2,7,1,10,8,4,4,8,5,6,7,8,5,3
129056434,AQM,Ariquemes,-9.933333,-63.066667,Ariquemes,2,5,7,3,7,6,6,5,5,3,4,8,5,5,5,4,5,6,9,9,4,10,3
104120359,AQP,Arequipa,-16.34107,-71.58308,Arequipa,6,9,6,9,5,7,1,7,7,2,9,8,6,4,5,6,2,9,7,10,8,3,3
129052399,AQS,Saqani,-16.465683,179.337814,Saqani,9,5,9,2,5,7,2,4,9,1,10,8,6,7,8,4,4,2,1,3,10,4,5
129055867,AQY,Alyeska,60.966667,-149.116667,Alyeska,1,6,9,4,10,7,4,7,5,9,8,10,10,4,8,2,8,4,7,5,3,2,3
